-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBP do)(NP (DT the)(NNS letters))(ADVP (RB ZIP))(VP (VB stand)(PP (IN for)(PP (IN in)(NP (DT the)(NN phrase)(`` ``)(NNP ZIP)(NN code)('' ''))))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBP do)(NP (DT the)(NNS letters))(ADVP (RB D.C.))(VP (VB stand)(PP (IN for)(PP (IN in)(NP (NNP Washington)(, ,)(NNP D.C.))))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ does)(NP (NN e.g.))(VP (VB stand)(PP (IN for))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ does)(NP (NNP IBM))(VP (VB stand)(PP (IN for))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ does)(NP (NNP U.S.S.R.))(VP (VB stand)(PP (IN for))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ does)(NP (NNPS NECROSIS))(VP (VB mean)))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VP (VBZ is)(NP (NP (DT the)(NN abbreviation))(PP (IN of)(NP (NNP General)(NNPS Motors))))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ does)(NP (NNP CNN))(VP (VB stand)(PP (IN for))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ 's)(NP (DT the)(NN abbreviation))(PP (IN for)(NP (NN trinitrotoluene))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VP (VBZ is)(RB IOC)(NP (NP (DT an)(NN abbreviation))(PP (IN of)))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VP (VBZ is)(NP (NP (DT the)(JJ abbreviated)(NN form))(PP (IN of)(NP (NP (DT the)(NNP National)(NNP Bureau))(PP (IN of)(NP (NNP Investigation))))))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VP (VBZ does)(NP (NP (DT the)(`` ``)(NP (SYM c))('' '')(NN stand))(PP (IN for)(PP (IN in)(NP (DT the)(NN equation)(NN E))))(SBAR (S (VP (SYM =)(NP (NNS mc2))))))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VP (VBZ is)(NP (NP (DT a)(`` ``)(NNP USB)('' '')(NN port))(PP (IN on)(NP (DT a)(NN computer))))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ does)(NP (NNP LOL))(VP (VB mean)))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ does)(NP (NNP IOC))(VP (VB stand)(PP (IN for))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ is)(NP (DT the)(NN acronym))(PP (IN for)(NP (NP (DT the)(NNP National)(NNP Bureau))(PP (IN of)(NP (NNP Investigation))))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ is)(NP (DT the)(JJ abbreviated)(NN term))(VP (VBN used)(PP (IN for)(NP (NP (DT the)(NNP National)(NNP Bureau))(PP (IN of)(NP (NNP Investigation))))))(. ?)))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ is)(NP (NNP RCD)))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ does)(NP (NNP SHIELD))(VP (VB stand)(PP (IN for))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ 's)(NP (DT the)(NN abbreviation))(PP (IN for)(NP (JJ limited)(NN partnership))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ does)(NP (DT the)(NN abbreviation))(ADVP (RB IOC))(VP (VB stand)(PP (IN for))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VP (VBZ is)(NP (NP (DT the)(NN abbreviation))(PP (IN of)(NP (NP (DT the)(NNP National)(NNP Bureau))(PP (IN of)(NP (NNP Investigation))))))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ is)(NP (NNP HTML)))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ does)(NP (NP (NNP A)(CC &)(NNP W))(PP (IN of)(NP (NN root)(NN beer)(NN fame))))(VP (VB stand)(PP (IN for))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ is)(NP (NNP AFS)))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ is)(NP (NNP DEET)))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ is)(NP (NNP DTMF)))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ does)(NP (NNP JESSICA))(VP (VB mean)))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ does)(NP (NNP MSG))(VP (VB stand)(PP (IN for))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ does)(NP (DT the)(NN E))(VP (VB stand)(PP (IN for)(PP (IN in)(NP (NP (DT the)(NN equation)(NN E))(SBAR (S (VP (SYM =)(NP (NNS mc2))))))))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ does)(NP (NNP VCR))(VP (VB stand)(PP (IN for))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ does)(NP (DT the)(NN channel)(NN ESPN))(VP (VB stand)(PP (IN for))))(. ?))) |ET| 
-1      |BT| (ROOT (S (NP (NNP CNN))(VP (VBZ is)(NP (NP (DT an)(NN acronym))(PP (IN for)(NP (WP what)))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ does)(NP (NNP NASA))(VP (VB stand)(PP (IN for))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VP (VBZ does)(SBAR (S (NP (NP (DT the)(NN number))(`` ``)(NP (CD 5))('' ''))(VP (VBP stand)(PP (IN for)(PP (IN on)(NP (JJ FUBU)(NN clothing)))))))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ does)(NP (NNP BTU))(VP (VB mean)))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (PP (IN In)(NP (DT a)(NN computer)))(, ,)(WHNP (WP what))(SQ (VBZ does)(NP (NNP SCSI))(VP (VB mean)))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ does)(NP (DT the)(NN abbreviation)(NN OAS))(VP (VB stand)(PP (IN for))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ does)(NP (NNP HIV))(VP (VB stand)(PP (IN for))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ is)(NP (NNP HDLC)))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ is)(NP (DT the)(NN abbreviation))(PP (IN for)(NP (NNP Original)(NNP Equipment)(NNP Manufacturer))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ does)(NP (NN snafu))(VP (VB stand)(PP (IN for))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ does)(NP (DT the)(NNP T.S.))(VP (VB stand)(PP (IN for)(PP (IN in)(NP (NP (NNP T.S.)(NNP Eliot)(POS 's))(NN name))))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ does)(NP (NNP IQ))(VP (VB stand)(PP (IN for))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ is)(NP (NNP RAM))(PP (IN in)(NP (DT the)(NN computer))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ is)(NP (NNPS SVHS)))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ is)(NP (NNP SAP)))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBP do)(NP (DT the)(NNS letters))(ADVP (RB CE))(VP (VB stand)(PP (IN for)(IN on)(NP (NP (RB so)(JJ many)(NNS products))(, ,)(ADJP (RB particularly)(JJ electrical))(, ,)(VP (VBN purchased)(ADVP (RB now)))))))(. ?))) |ET| 
-1      |BT| (ROOT (S (NP (WP What))(VP (VBZ is)(NP (DT the)(JJ correct)(NN way)(S (VP (TO to)(VP (VB abbreviate)(NP (NN cc)))))))(. .))) |ET| 
-1      |BT| (ROOT (FRAG (PP (IN at)(NP (NP (DT the)(NN bottom))(PP (IN of)(NP (DT a)(NN business)(NN letter)))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ does)(NP (NNP BMW))(VP (VB stand)(PP (IN for))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ is)(NP (NNPS LMDS)))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VP (VBZ does)(SBAR (S (`` ``)(NP (NNP B.Y.O.B.))('' '')(VP (VBP mean))))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ does)(NP (DT the)(NN acronym))(ADVP (RB CPR))(VP (VB mean)))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ does)(NP (NNP RCA))(VP (VB stand)(PP (IN for))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VP (VBZ is)(NP (NP (DT the)(NN abbreviation))(PP (IN of)(NP (DT the)(NNP International)(NNP Olympic)(NNP Committee))))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VP (VBZ is)(NP (NP (NNP Mikhail)(NNP Gorbachev)(POS 's))(JJ middle)(NN initial))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VP (VBZ does)(NP (DT the)(`` ``)(JJ blue)(NN ribbon)('' '')(NN stand))(PP (IN for))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ does)(NP (NNP R.E.M.))(VP (VB stand)(PP (PP (IN for))(, ,)(RB as)(PP (IN in)(NP (DT the)(NN rock)(NN group)(NN R.E.M.))))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ does)(NP (PRP pH))(VP (VB stand)(PP (IN for))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ does)(NP (NNP BUD))(VP (VB stand)(PP (IN for))))(. ?))) |ET| 
-1      |BT| (ROOT (S (NP (NNP CPR))(VP (VBZ is)(NP (NP (DT the)(NN abbreviation))(PP (IN for)(NP (WP what)))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ does)(NP (NNP EKG))(VP (VB stand)(PP (IN for))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VP (VBZ is)(NP (NP (RB p.m.)(DT an)(NN abbreviation))(PP (PP (IN for))(, ,)(RB as)(PP (IN in)(NP (CD 5)(RB p.m.)))))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ does)(NP (NNP CPR))(VP (VB stand)(PP (IN for))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ is)(NP (DT the)(NN acronym))(PP (IN for)(NP (NP (DT the)(NN rating)(NN system))(PP (IN for)(NP (NN air)(NN conditioner)(NN efficiency))))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ is)(NP (NNP DSL)))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHADVP (WRB How))(SQ (VBD did)(NP (NN serfdom))(VP (VP (VB develop)(PRT (RP in)))(CC and)(VP (ADVP (RB then))(VB leave)(NP (NNP Russia)))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHADVP (WRB How))(SQ (MD can)(NP (PRP I))(VP (VB find)(NP (NP (DT a)(NN list))(PP (IN of)(NP (NP (NNS celebrities)(POS '))(JJ real)(NNS names))))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VP (VBP are)(NP (NN liver)(NNS enzymes))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHADVP (WRB Why))(SQ (VBP do)(NP (JJ heavier)(NNS objects))(VP (VB travel)(ADVP (RB downhill))(ADVP (RBR faster))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VP (VBD did)(NP (DT the)(RB only)(JJ repealed)(NN amendment))(PP (TO to)(NP (DT the)(NNP U.S.)(NNP Constitution)(NN deal)))(PP (IN with))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(S (VP (VBZ is)(`` ``)(NP (CD Nine)(NNP Inch)(NNS Nails))('' '')))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ is)(NP (DT an)(JJ annotated)(NN bibliography)))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ 's)(NP (DT the)(NNP Olympic)(NN motto)))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VP (VBZ is)(NP (NP (DT the)(NN origin))(PP (IN of)(NP (NP (DT the)(NN name))(`` `)(NNP Scarlett)('' '))))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBP do)(NP (NNPS Mormons))(VP (VB believe)))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHADVP (WRB How))(SQ (MD can)(NP (PRP I))(VP (VB register)(NP (PRP$ my)(NN website))(PP (IN in)(NP (NNP Yahoo)))(PP (IN for)(ADJP (JJ free)))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHADVP (WRB How))(SQ (VBP do)(NP (PRP they))(VP (VB find)(CC or)(VB choose)(NP (NNS witnesses))(PP (TO to)(NP (DT an)(NN execution)))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHADVP (WRB How))(SQ (VBP do)(NP (PRP you))(VP (VB ask a)(NP (JJ total)(NN stranger))(PRT (RP out))(PP (IN on)(NP (DT a)(NN date)))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VP (VBZ is)(ADJP (JJ ethology))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHADVP (WRB Where))(SQ (VBD did)(NP (NP (DT the)(NN term))(ADJP (`` ``)(NN 86ed)('' '')))(VP (VB come)(PP (IN from)))(. ?)))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VP (VBZ is)(NP (NP (DT the)(NN nature))(PP (IN of)(S (VP (VBG learning)))))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ is)(NP (DT the)(NNP Kashmir)(NN issue)))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (SBARQ (WHNP (WP What))(SQ (VP (VBZ does)(SBAR (S (NP (`` ``)(JJ extended)(NN definition)('' ''))(VP (VBP mean)))))))(CC and)(SBARQ (WHADVP (WRB how))(SQ (MD would)(NP (PRP one))(VP (VB write)(NP (DT a)(NN paper))(PP (IN on)(NP (PRP it)))))(. ?)))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ is)(NP (NN titanium)))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ is)(NP (DT a)(NN caldera)))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHADVP (WRB Why))(SQ (VBP do)(NP (NNS people))(VP (VB get)(NP (NNS calluses))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBP are)(NP (NP (NNP Cushman)(CC and)(NNP Wakefield))(VP (VBN known)))(ADJP (IN for))(. ?)))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VP (VBZ is)(NP (NP (DT the)(NN history))(PP (IN of)(NP (NN skateboarding))))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHADVP (WRB How))(SQ (VBP do)(NP (PRP I))(VP (VB make)(NP (NN fuel)(NNS bricks))(PP (IN from)(NP (JJ recycled)(NN newspaper)))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHADVP (WRB How))(SQ (VBP do)(NP (PRP I))(VP (VB log)(PP (IN on)(PP (TO to)(NP (NP (NN home)(NN page))(PP (IN at)(NP (NNP Headquarters)(NNP U.S.)(NNP European)(NNP Command))))))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VP (VBZ is)(NP (NP (DT the)(NN origin))(PP (IN of)(NP (NN head)(NN lice))))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VP (VBZ causes)(NP (DT the)(NN body)(S (VP (TO to)(VP (VB shiver)(PP (IN in)(NP (JJ cold)(NNS temperatures)))))))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VP (VBP are)(NP (NN bear)(CC and)(NN bull)(NNS markets))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VP (VBZ is)(`` ``)(ADJP (RB dew)(JJ point))('' '')))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VP (VBZ is)(NP (NP (DT the)(NN meaning))(PP (IN of)(NP (NNP Jesus))))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VP (VBZ is)(NP (NP (DT the)(NN definition))(PP (IN of)(NP (DT a)(NN cascade))))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VP (VBZ is)(NP (NP (DT the)(NN origin))(PP (IN of)(NP (DT the)(NN word)(`` ``)(NN attic)('' ''))))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBD did)(NP (NNP Delilah))(VP (VB do)(PP (TO to)(NP (NP (NNP Samson)(POS 's))(NN hair)))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHADVP (WRB How))(SQ (VBP do)(NP (PRP you))(VP (VB make)(NP (DT a)(NN paintball))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHADVP (WRB Where))(SQ (VBP do)(NP (NNS chihuahuas))(VP (VB come)(PP (IN from))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VP (VBZ does)(SBAR (S (NP (DT the)(NNP Georgetown)(`` ``)(NNP Hoya)('' ''))(VP (VBP mean))))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHADVP (WRB How))(SQ (VBZ is)(NP (NP (DT the)(NN election))(PP (IN of)(NP (DT a)(JJ new)(NNP Pope))))(ADJP (JJ announced)(PP (TO to)(NP (DT the)(NN world))))(. ?)))) |ET| 
-1      |BT| (ROOT (SBARQ (WHADVP (WRB How))(SQ (VBP do)(NP (NNS chickens))(VP (VB have)(NP (NN baby)(NNS chicks))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VP (VBZ is)(NP (NP (DT the)(JJ historical)(NN relationship))(PP (IN of)(NP (NP (NNP Catholic)(NNP Church))(CC and)(NP (NN bingo)))))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHADVP (WRB How))(SQ (VBD was)(NP (DT the)(NN element)(NN calcium))(VP (VBN named)))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ is)(NP (DT a)(NN transistor)))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VP (VBP are)(NP (NN equity)(NNS securities))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VP (VBZ is)(ADJP (JJ gymnophobia))))(. ?))) |ET| 
-1      |BT| (ROOT (S (NP (WP What))(VP (VBZ is)(NP (NP (DT the)(NN origin))(PP (IN of)(NP (NP (DT the)(NN word))(, ,)(NP (NNP JJ))))))(. .))) |ET| 
-1      |BT| (ROOT (SBARQ (WHADVP (WRB How))(S (NP (PRP you))(VP (MD can)(VP (VB raise)(NP (PRP$ your)(NN IQ)))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ is)(NP (DT a)(JJ dental)(NN root)(NN canal)))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VP (VBP are)(NP (NN hook)(NNS worms))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHADVP (WRB Where))(SQ (VBD did)(NP (NNP Indian)(NNP Pudding))(VP (VB come)(PP (IN from))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHADVP (WRB Why))(SQ (VBP do)(NP (DT some)(NN clothing)(NN labels))(VP (VBP say)(`` ``)(NP (ADVP (RB Use))(DT a)(NN nonchlorine)(NN bleach))('' '')))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHADVP (WRB Why))(SQ (VBP do)(NP (NNS horseshoes))(VP (VB bring)(NP (NN luck))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VP (VBZ is)(NP (DT the)(NAC (NNP 401)(, ,)(NNP K)(, ,))(NN plan))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VP (VBZ causes)(NP (NN pneumonia))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VBZ does)(NP (NN gringo))(VP (VB mean)))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHADVP (WRB How))(SQ (VBP do)(NP (PRP I))(VP (VB start)(NP (NP (DT a)(NN web))(VP (VBN based)(NP (NN business))))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VP (VBZ is)(NP (NP (NNP Eagle)(POS 's))(NN syndrome)(JJ styloid)(NN process))))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHADVP (WRB How))(SQ (VBD did)(NP (NNP Jayne)(NNP Mansfield))(VP (VB die)))(. ?))) |ET| 
-1      |BT| (ROOT (SBARQ (WHNP (WP What))(SQ (VP (VBZ makes)(NP (JJ hamburgers)(NN taste))(PP (IN like)(NP (NNS steakburgers)))))(. ?))) |ET| 
